"elapsed.time","NH3.bg","id","NH3.DFC","date.time","days","treatment","group","date.time.weather","date","time","temp","NH3_corr","air.temp.K","air.flow","dfc.area","ppm","n","NH3.flux","NH3.flux.hour","totaltan","tanloss","tanloss.per","cum.hour","cum.tan.per"
62,7.64404006156667,7,11.641930478,2025-07-02 17:00:00,2.58333333333333,"cont","control",2025-07-02 22:00:00,2025-07-02,17,21.4,3.99789041643333,294.55,2250,0.38465,0.00399789041643333,1.65407209397875e-10,0.0135521138950078,0.813126833700466,6056.42313006629,0.000134258590629807,0.0134258590629807,1351.40275348721,22.3135458745997
64,7.44834880306667,1,11.842314883,2025-07-02 18:00:00,2.66666666666667,"cont","control",2025-07-02 23:00:00,2025-07-02,18,19.7,4.39396607993333,292.85,2250,0.38465,0.00439396607993333,1.82849613880324e-10,0.0149812018592472,0.898872111554834,6056.42313006629,0.000148416332916454,0.0148416332916454,1459.37071485483,24.096247628571
64,7.44834880306667,4,9.9161327055,2025-07-02 18:00:00,2.66666666666667,"cont","control",2025-07-02 23:00:00,2025-07-02,18,19.7,2.46778390243333,292.85,2250,0.38465,0.00246778390243333,1.02693859144871e-10,0.00841389489923317,0.50483369395399,6056.42313006629,8.33550898132945e-05,0.00833550898132945,1449.81709041638,23.9385039532485
64,7.44834880306667,7,11.169999584,2025-07-02 19:00:00,2.66666666666667,"cont","control",2025-07-03,2025-07-02,19,17,3.72165078093333,290.15,2250,0.38465,0.00372165078093333,1.56313187784189e-10,0.0128070241427474,0.768421448564846,6056.42313006629,0.000126877107504283,0.0126877107504283,1352.98430176948,22.3396594444131
65,6.8910190842,1,11.070837854,2025-07-02 19:00:00,2.70833333333333,"cont","control",2025-07-03,2025-07-02,19,17,4.1798187698,290.15,2250,0.38465,0.0041798187698,1.75556717899193e-10,0.0143836816101571,0.863020896609424,6056.42313006629,0.000142496796884133,0.0142496796884133,1460.25166135891,24.1107932850611
65,6.8910190842,4,10.034445732,2025-07-02 19:00:00,2.70833333333333,"cont","control",2025-07-03,2025-07-02,19,17,3.1434266478,290.15,2250,0.38465,0.0031434266478,1.32027175252633e-10,0.010817226907903,0.64903361447418,6056.42313006629,0.000107164509568716,0.0107164509568716,1450.39402407059,23.9480299332176
65,6.8910190842,7,10.278266629,2025-07-02 20:00:00,2.70833333333333,"cont","control",2025-07-03 01:00:00,2025-07-02,20,16,3.3872475448,289.15,2250,0.38465,0.0033872475448,1.4275992659809e-10,0.0116965807714372,0.701794846286231,6056.42313006629,0.000115876125431571,0.0115876125431571,1353.7194099169,22.3517971060599
66,6.22702758906667,1,10.387711667,2025-07-02 20:00:00,2.75,"cont","control",2025-07-03 01:00:00,2025-07-02,20,16,4.16068407793333,289.15,2250,0.38465,0.00416068407793333,1.75357409137535e-10,0.0143673518803461,0.862041112820763,6056.42313006629,0.000142335020903886,0.0142335020903886,1461.11419236362,24.1250348759505
66,6.22702758906667,4,9.2963695987,2025-07-02 21:00:00,2.75,"cont","control",2025-07-03 02:00:00,2025-07-02,21,14.9,3.06934200963333,288.05,2250,0.38465,0.00306934200963333,1.29855389715974e-10,0.0106392885637675,0.638357313826048,6056.42313006629,0.000105401703301906,0.0105401703301906,1451.03771953474,23.9586582438611
66,6.22702758906667,7,9.0717572808,2025-07-02 21:00:00,2.75,"cont","control",2025-07-03 02:00:00,2025-07-02,21,14.9,2.84472969173333,288.05,2250,0.38465,0.00284472969173333,1.20352662426422e-10,0.00986071281117473,0.591642768670484,6056.42313006629,9.76884798113516e-05,0.00976884798113516,1354.36612872438,22.362475336322
67,5.19015636956667,1,8.3734240129,2025-07-02 21:00:00,2.79166666666667,"cont","control",2025-07-03 02:00:00,2025-07-02,21,14.9,3.18326764333333,288.05,2250,0.38465,0.00318326764333333,1.34675268868027e-10,0.0110341900403511,0.662051402421066,6056.42313006629,0.000109313928073222,0.0109313928073222,1461.87623862125,24.1376173233993
67,5.19015636956667,4,7.5217994437,2025-07-02 22:00:00,2.79166666666667,"cont","control",2025-07-03 03:00:00,2025-07-02,22,14.7,2.33164307413333,287.85,2250,0.38465,0.00233164307413333,9.87139230787031e-11,0.00808781148932681,0.485268689359609,6056.42313006629,8.01246344481049e-05,0.00801246344481049,1451.59953253633,23.9679345607486
67,5.19015636956667,7,7.5176967158,2025-07-02 22:00:00,2.79166666666667,"cont","control",2025-07-03 03:00:00,2025-07-02,22,14.7,2.32754034623333,287.85,2250,0.38465,0.00232754034623333,9.8540227382811e-11,0.00807358028463888,0.484414817078333,6056.42313006629,7.99836482153172e-05,0.00799836482153172,1354.90415751725,22.3713589427234
68,5.54686914066667,1,7.5943754165,2025-07-02 23:00:00,2.83333333333333,"cont","control",2025-07-03 04:00:00,2025-07-02,23,14.3,2.04750627583333,287.45,2250,0.38465,0.00204750627583333,8.68051525383886e-11,0.00711210423146694,0.426726253888016,6056.42313006629,7.0458461161604e-05,0.0070458461161604,1462.4206274494,24.1466059428611
68,5.54686914066667,4,8.4149642232,2025-07-02 23:00:00,2.83333333333333,"cont","control",2025-07-03 04:00:00,2025-07-02,23,14.3,2.86809508253333,287.45,2250,0.38465,0.00286809508253333,1.21594465459003e-10,0.00996245599512646,0.597747359707587,6056.42313006629,9.86964330051762e-05,0.00986964330051762,1452.14104056087,23.9768756141213
68,5.54686914066667,7,8.6179673122,2025-07-02 23:00:00,2.83333333333333,"cont","control",2025-07-03 04:00:00,2025-07-02,23,14.3,3.07109817153333,287.45,2250,0.38465,0.00307109817153333,1.30200892855294e-10,0.0106675962651802,0.640055775910809,6056.42313006629,0.000105682143100824,0.0105682143100824,1355.46639281375,22.3806422322892
70,7.22971130413333,1,9.6107076231,2025-07-03,2.91666666666667,"cont","control",2025-07-03 05:00:00,2025-07-03,0,13.7,2.38099631896667,286.85,2250,0.38465,0.00238099631896667,1.01154788351378e-10,0.00828779602626496,0.497267761575897,6056.42313006629,8.21058487653015e-05,0.00821058487653015,1463.34462146486,24.1618623738538
70,7.22971130413333,4,17.173785108,2025-07-03,2.91666666666667,"cont","control",2025-07-03 05:00:00,2025-07-03,0,13.7,9.94407380386667,286.85,2250,0.38465,0.00994407380386667,4.22466289833311e-10,0.0346134324946537,2.07680594967922,6056.42313006629,0.00034290965229447,0.034290965229447,1454.81559387025,24.0210362226512
70,7.22971130413333,7,12.918883635,2025-07-03 01:00:00,2.91666666666667,"cont","control",2025-07-03 06:00:00,2025-07-03,1,13.3,5.68917233086667,286.45,2250,0.38465,0.00568917233086667,2.42037600378739e-10,0.0198305813824412,1.18983488294647,6056.42313006629,0.000196458348004071,0.0196458348004071,1357.29628347261,22.4108562813997
71,10.7414870920667,1,20.162873731,2025-07-03 01:00:00,2.95833333333333,"cont","control",2025-07-03 06:00:00,2025-07-03,1,13.3,9.42138663893333,286.45,2250,0.38465,0.00942138663893334,4.00819254842358e-10,0.0328398514956481,1.97039108973889,6056.42313006629,0.000325339073480046,0.0325339073480046,1464.57845089052,24.182234619966
71,10.7414870920667,4,34.577044068,2025-07-03 01:00:00,2.95833333333333,"cont","control",2025-07-03 06:00:00,2025-07-03,1,13.3,23.8355569759333,286.45,2250,0.38465,0.0238355569759333,1.01404926387012e-09,0.0830829029105986,4.98497417463592,6056.42313006629,0.000823088821170484,0.0823088821170484,1458.34648393241,24.0793361463245
71,10.7414870920667,7,20.919016927,2025-07-03 02:00:00,2.95833333333333,"cont","control",2025-07-03 07:00:00,2025-07-03,2,12.1,10.1775298349333,285.25,2250,0.38465,0.0101775298349333,4.3480978311705e-10,0.0356247573785716,2.1374854427143,6056.42313006629,0.000352928683615753,0.0352928683615753,1358.95994363544,22.4383256329807
72,12.339444667,1,27.524559992,2025-07-03 02:00:00,3,"cont","control",2025-07-03 07:00:00,2025-07-03,2,12.1,15.185115325,285.25,2250,0.38465,0.015185115325,6.4874648447679e-10,0.0531529809288245,3.18917885572947,6056.42313006629,0.000526577946626157,0.0526577946626157,1467.15823586326,24.2248304709713
72,12.339444667,4,35.065383436,2025-07-03 03:00:00,3,"cont","control",2025-07-03 08:00:00,2025-07-03,3,11.4,22.725938769,284.55,2250,0.38465,0.022725938769,9.73297971499329e-10,0.0797440753130098,4.78464451878059,6056.42313006629,0.000790011598599818,0.0790011598599818,1463.23129327912,24.159991167313
72,12.339444667,7,25.483308861,2025-07-03 03:00:00,3,"cont","control",2025-07-03 08:00:00,2025-07-03,3,11.4,13.143864194,284.55,2250,0.38465,0.013143864194,5.62920479885011e-10,0.046121100071785,2.7672660043071,6056.42313006629,0.000456914245401611,0.0456914245401611,1361.41231935895,22.4788177794315
73,13.496648637,1,31.15783836,2025-07-03 03:00:00,3.04166666666667,"cont","control",2025-07-03 08:00:00,2025-07-03,3,11.4,17.661189723,284.55,2250,0.38465,0.017661189723,7.56386801284033e-10,0.0619721481125085,3.71832888675051,6056.42313006629,0.000613948003119426,0.0613948003119427,1470.6119897345,24.2818567684586
73,13.496648637,4,34.547818636,2025-07-03 04:00:00,3.04166666666667,"cont","control",2025-07-03 09:00:00,2025-07-03,4,11.3,21.051169999,284.45,2250,0.38465,0.021051169999,9.01888556107368e-10,0.0738933718636823,4.43360231182094,6056.42313006629,0.000732049630054895,0.0732049630054895,1467.84041669442,24.2360942287457
73,13.496648637,7,27.661273026,2025-07-03 04:00:00,3.04166666666667,"cont","control",2025-07-03 09:00:00,2025-07-03,4,11.3,14.164624389,284.45,2250,0.38465,0.014164624389,6.06850480928389e-10,0.0497203650597796,2.98322190358678,6056.42313006629,0.000492571578887376,0.0492571578887376,1364.28756331289,22.526292070646
74,18.338409137,1,31.96979997,2025-07-03 05:00:00,3.08333333333333,"cont","control",2025-07-03 10:00:00,2025-07-03,5,12.3,13.631390833,285.45,2250,0.38465,0.013631390833,5.81959414804227e-10,0.047680994682208,2.86085968093248,6056.42313006629,0.000472367867880652,0.0472367867880652,1473.90158401834,24.3361725620086
74,18.338409137,4,36.32366733,2025-07-03 05:00:00,3.08333333333333,"cont","control",2025-07-03 10:00:00,2025-07-03,5,12.3,17.985258193,285.45,2250,0.38465,0.017985258193,7.67837300047371e-10,0.0629103083291055,3.77461849974633,6056.42313006629,0.000623242203968171,0.0623242203968171,1471.9445271002,24.3038588204469
74,18.338409137,7,35.318842367,2025-07-03 05:00:00,3.08333333333333,"cont","control",2025-07-03 10:00:00,2025-07-03,5,12.3,16.98043323,285.45,2250,0.38465,0.01698043323,7.24938717311962e-10,0.0593955493214358,3.56373295928615,6056.42313006629,0.000588422057500321,0.0588422057500321,1367.56104074433,22.5803417524654
76,20.5970308083333,1,35.26766413,2025-07-03 06:00:00,3.16666666666667,"cont","control",2025-07-03 11:00:00,2025-07-03,6,13.4,14.6706333216667,286.55,2250,0.38465,0.0146706333216667,6.2392304322017e-10,0.0511191511798048,3.06714907078829,6056.42313006629,0.000506429125726345,0.0506429125726345,1479.82959277006,24.4340522613693
76,20.5970308083333,4,41.198678262,2025-07-03 06:00:00,3.16666666666667,"cont","control",2025-07-03 11:00:00,2025-07-03,6,13.4,20.6016474536667,286.55,2250,0.38465,0.0206016474536667,8.76161396226656e-10,0.071785498801996,4.30712992811976,6056.42313006629,0.000711167274085854,0.0711167274085854,1480.02627552807,24.4372997682523
76,20.5970308083333,7,37.091189642,2025-07-03 07:00:00,3.16666666666667,"cont","control",2025-07-03 12:00:00,2025-07-03,7,14.1,16.4941588336667,287.25,2250,0.38465,0.0164941588336667,6.99765796460494e-10,0.0573330860727602,3.43998516436561,6056.42313006629,0.000567989569171327,0.0567989569171327,1374.56475886798,22.6959829151325
77,21.6949478666667,1,34.55173606,2025-07-03 07:00:00,3.20833333333333,"cont","control",2025-07-03 12:00:00,2025-07-03,7,14.1,12.8567881933333,287.25,2250,0.38465,0.0128567881933333,5.45450102715653e-10,0.044689720254365,2.6813832152619,6056.42313006629,0.000442733798097847,0.0442733798097847,1482.70385891308,24.4815104075605
77,21.6949478666667,4,38.113089488,2025-07-03 07:00:00,3.20833333333333,"cont","control",2025-07-03 12:00:00,2025-07-03,7,14.1,16.4181416213333,287.25,2250,0.38465,0.0164181416213333,6.9654076112104e-10,0.0570688530541705,3.42413118325023,6056.42313006629,0.000565371855584461,0.0565371855584461,1483.89190608375,24.5011267247358
77,21.6949478666667,7,36.900032288,2025-07-03 08:00:00,3.20833333333333,"cont","control",2025-07-03 13:00:00,2025-07-03,8,14.9,15.2050844213333,288.05,2250,0.38465,0.0152050844213333,6.4328515916426e-10,0.0527055246001523,3.16233147600914,6056.42313006629,0.000522145069473461,0.0522145069473461,1377.86591718817,22.7504896470648
78,19.7341395523333,1,31.842684874,2025-07-03 08:00:00,3.25,"cont","control",2025-07-03 13:00:00,2025-07-03,8,14.9,12.1085453216667,288.05,2250,0.38465,0.0121085453216667,5.12279135626987e-10,0.041971962511945,2.5183177507167,6056.42313006629,0.000415809413680965,0.0415809413680965,1485.30370939607,24.5244375681495
78,19.7341395523333,4,35.536774773,2025-07-03 09:00:00,3.25,"cont","control",2025-07-03 14:00:00,2025-07-03,9,15.6,15.8026352206667,288.75,2250,0.38465,0.0158026352206667,6.66945118594437e-10,0.0546440281642729,3.27864168985638,6056.42313006629,0.000541349509346532,0.0541349509346532,1487.24329252031,24.5564627929824
78,19.7341395523333,7,30.713904638,2025-07-03 09:00:00,3.25,"cont","control",2025-07-03 14:00:00,2025-07-03,9,15.6,10.9797650856667,288.75,2250,0.38465,0.0109797650856667,4.63397441309164e-10,0.0379669962762678,2.27801977657607,6056.42313006629,0.000376132863846178,0.0376132863846178,1380.58609281446,22.7954035437308
79,17.4148631436667,1,29.528931554,2025-07-03 09:00:00,3.29166666666667,"cont","control",2025-07-03 14:00:00,2025-07-03,9,15.6,12.1140684103333,288.75,2250,0.38465,0.0121140684103333,5.11270346987738e-10,0.04188931062159,2.5133586372954,6056.42313006629,0.000414990594831158,0.0414990594831158,1487.81954759008,24.5659775685751
79,17.4148631436667,4,36.220153351,2025-07-03 10:00:00,3.29166666666667,"cont","control",2025-07-03 15:00:00,2025-07-03,10,16.3,18.8052902073333,289.45,2250,0.38465,0.0188052902073333,7.91751804772478e-10,0.0648696672528012,3.89218003516807,6056.42313006629,0.000642653254500313,0.0642653254500313,1490.82870338282,24.6156629311747
79,17.4148631436667,7,29.450997621,2025-07-03 10:00:00,3.29166666666667,"cont","control",2025-07-03 15:00:00,2025-07-03,10,16.3,12.0361344773333,289.45,2250,0.38465,0.0120361344773333,5.06752679158162e-10,0.0415191698690248,2.49115019214149,6056.42313006629,0.000411323670529972,0.0411323670529972,1382.97067779882,22.8347763704496
80,13.5536416113333,1,25.354517367,2025-07-03 11:00:00,3.33333333333333,"cont","control",2025-07-03 16:00:00,2025-07-03,11,16.9,11.8008757556667,290.05,2250,0.38465,0.0118008757556667,4.95819889386754e-10,0.0406234264929553,2.43740558957732,6056.42313006629,0.000402449686429132,0.0402449686429132,1490.29492970351,24.6068495826381
80,13.5536416113333,4,28.041460783,2025-07-03 11:00:00,3.33333333333333,"cont","control",2025-07-03 16:00:00,2025-07-03,11,16.9,14.4878191716667,290.05,2250,0.38465,0.0144878191716667,6.08713204670568e-10,0.0498729814082498,2.99237888449499,6056.42313006629,0.000494083524257037,0.0494083524257037,1494.27098284265,24.6724997701126
80,13.5536416113333,7,22.58816697,2025-07-03 11:00:00,3.33333333333333,"cont","control",2025-07-03 16:00:00,2025-07-03,11,16.9,9.03452535866667,290.05,2250,0.38465,0.00903452535866667,3.79590248786826e-10,0.0311005203686091,1.86603122211654,6056.42313006629,0.000308107802582829,0.0308107802582829,1385.14926850595,22.8707479441052
82,11.6104640813333,1,21.752539774,2025-07-03 12:00:00,3.41666666666667,"cont","control",2025-07-03 17:00:00,2025-07-03,12,17.2,10.1420756926667,290.35,2250,0.38465,0.0101420756926667,4.25684260942537e-10,0.0348770867279959,2.09262520367975,6056.42313006629,0.000345521631949921,0.0345521631949921,1494.82496049677,24.681646714476
82,11.6104640813333,4,25.226222169,2025-07-03 12:00:00,3.41666666666667,"cont","control",2025-07-03 17:00:00,2025-07-03,12,17.2,13.6157580876667,290.35,2250,0.38465,0.0136157580876667,5.71482021467422e-10,0.0468225627653644,2.80935376592186,6056.42313006629,0.000463863522344601,0.0463863522344601,1500.07271549307,24.7682944747727
82,11.6104640813333,7,21.123116003,2025-07-03 13:00:00,3.41666666666667,"cont","control",2025-07-03 18:00:00,2025-07-03,13,17.1,9.51265192166667,290.25,2250,0.38465,0.00951265192166667,3.9940357999621e-10,0.0327238626773666,1.963431760642,6056.42313006629,0.000324189991101316,0.0324189991101316,1388.97873148871,22.9339777234736
83,9.38496888486667,1,18.121295185,2025-07-03 13:00:00,3.45833333333333,"cont","control",2025-07-03 18:00:00,2025-07-03,13,17.1,8.73632630013334,290.25,2250,0.38465,0.00873632630013334,3.66808333682512e-10,0.0300532747865057,1.80319648719034,6056.42313006629,0.000297732910740436,0.0297732910740436,1496.77287134221,24.7138094416105
83,9.38496888486667,4,19.323083129,2025-07-03 13:00:00,3.45833333333333,"cont","control",2025-07-03 18:00:00,2025-07-03,13,17.1,9.93811424413333,290.25,2250,0.38465,0.00993811424413333,4.17267281532439e-10,0.0341874682764616,2.05124809658769,6056.42313006629,0.00033868969398861,0.033868969398861,1502.50301642432,24.8084221355894
83,9.38496888486667,7,17.235183387,2025-07-03 14:00:00,3.45833333333333,"cont","control",2025-07-03 19:00:00,2025-07-03,14,16.8,7.85021450213333,289.95,2250,0.38465,0.00785021450213333,3.2994457089438e-10,0.0270329595673449,1.62197757404069,6056.42313006629,0.000267811138556123,0.0267811138556123,1390.77143615605,22.9635777799565
84,7.1560528716,1,14.257575492,2025-07-03 14:00:00,3.5,"cont","control",2025-07-03 19:00:00,2025-07-03,14,16.8,7.1015226204,289.95,2250,0.38465,0.0071015226204,2.98477045824399e-10,0.0244547679317155,1.46728607590293,6056.42313006629,0.000242269412884775,0.0242269412884775,1498.40811262375,24.7408095577918
84,7.1560528716,4,13.269738947,2025-07-03 15:00:00,3.5,"cont","control",2025-07-03 20:00:00,2025-07-03,15,16.9,6.1136860754,290.05,2250,0.38465,0.0061136860754,2.56869677845271e-10,0.0210458005005058,1.26274803003035,6056.42313006629,0.000208497326377612,0.0208497326377612,1504.16001448763,24.8357814866077
84,7.1560528716,7,11.977375654,2025-07-03 15:00:00,3.5,"cont","control",2025-07-03 20:00:00,2025-07-03,15,16.9,4.8213227824,290.05,2250,0.38465,0.0048213227824,2.02570366654314e-10,0.016596959048195,0.995817542891702,6056.42313006629,0.000164423376885294,0.0164423376885294,1392.08033371452,22.9851895057286
85,6.0597349715,1,10.682747831,2025-07-03 15:00:00,3.54166666666667,"cont","control",2025-07-03 20:00:00,2025-07-03,15,16.9,4.6230128595,290.05,2250,0.38465,0.0046230128595,1.94238272827349e-10,0.0159142954270749,0.954857725624496,6056.42313006629,0.000157660339298989,0.0157660339298989,1499.61918452452,24.760806045401
85,6.0597349715,4,9.7968218601,2025-07-03 16:00:00,3.54166666666667,"cont","control",2025-07-03 21:00:00,2025-07-03,16,16.4,3.7370868886,289.55,2250,0.38465,0.0037370868886,1.57286772970773e-10,0.0128867917501154,0.773207505006921,6056.42313006629,0.000127667352231128,0.0127667352231128,1505.17799225515,24.8525897205381
85,6.0597349715,7,9.3023302541,2025-07-03 16:00:00,3.54166666666667,"cont","control",2025-07-03 21:00:00,2025-07-03,16,16.4,3.2425952826,289.55,2250,0.38465,0.0032425952826,1.36474575853779e-10,0.0111816105384766,0.670896632308599,6056.42313006629,0.000110774398997656,0.0110774398997656,1392.91369080212,22.9989493945227
86,5.45570216056667,1,8.6361321227,2025-07-03 17:00:00,3.58333333333333,"cont","control",2025-07-03 22:00:00,2025-07-03,17,16,3.18042996213333,289.15,2250,0.38465,0.00318042996213333,1.34043332215724e-10,0.0109824143195852,0.658944859175113,6056.42313006629,0.000108800994419275,0.0108800994419275,1500.42608581692,24.7741291120869
86,5.45570216056667,4,7.6238484582,2025-07-03 17:00:00,3.58333333333333,"cont","control",2025-07-03 22:00:00,2025-07-03,17,16,2.16814629763333,289.15,2250,0.38465,0.00216814629763333,9.1379328558147e-11,0.00748687480296281,0.449212488177769,6056.42313006629,7.41712523267593e-05,0.00741712523267593,1505.78920225174,24.862681650766
86,5.45570216056667,7,8.0736454085,2025-07-03 17:00:00,3.58333333333333,"cont","control",2025-07-03 22:00:00,2025-07-03,17,16,2.61794324793333,289.15,2250,0.38465,0.00261794324793333,1.10336602498001e-10,0.00904007878063096,0.542404726837858,6056.42313006629,8.95585917940843e-05,0.00895585917940843,1393.52034148169,23.0089660440623
88,5.00471639763333,1,7.4985858028,2025-07-03 18:00:00,3.66666666666667,"cont","control",2025-07-03 23:00:00,2025-07-03,18,15.5,2.49386940516667,288.65,2250,0.38465,0.00249386940516667,1.05289417122482e-10,0.00862655369120322,0.517593221472193,6056.42313006629,8.54618659159846e-05,0.00854618659159846,1501.60262389756,24.7935553981204
88,5.00471639763333,4,6.1191009976,2025-07-03 18:00:00,3.66666666666667,"cont","control",2025-07-03 23:00:00,2025-07-03,18,15.5,1.11438459996667,288.65,2250,0.38465,0.00111438459996667,4.70485361974757e-11,0.0038547722524468,0.231286335146808,6056.42313006629,3.818860244401e-05,0.003818860244401,1506.46970107507,24.8739176362431
88,5.00471639763333,7,7.2546551916,2025-07-03 19:00:00,3.66666666666667,"cont","control",2025-07-04,2025-07-03,19,14.9,2.24993879396667,288.05,2250,0.38465,0.00224993879396667,9.51887010345038e-11,0.00779898362733645,0.467939017640187,6056.42313006629,7.72632637434408e-05,0.00772632637434408,1394.53068522617,23.025648229616
89,4.786605602,1,6.8142844679,2025-07-03 19:00:00,3.70833333333333,"cont","control",2025-07-04,2025-07-03,19,14.9,2.0276788659,288.05,2250,0.38465,0.0020276788659,8.5785496866719e-11,0.00702856198535529,0.421713719121318,6056.42313006629,6.96308217019674e-05,0.00696308217019674,1502.07227736786,24.8013100325013
89,4.786605602,4,5.500273882,2025-07-03 19:00:00,3.70833333333333,"cont","control",2025-07-04,2025-07-03,19,14.9,0.71366828,288.05,2250,0.38465,0.00071366828,3.01933353586751e-11,0.00247379495210919,0.148427697126551,6056.42313006629,2.45074846883967e-05,0.00245074846883967,1506.6595580912,24.8770524405997
89,4.786605602,7,6.7406527001,2025-07-03 20:00:00,3.70833333333333,"cont","control",2025-07-04 01:00:00,2025-07-03,20,14,1.9540470981,287.15,2250,0.38465,0.0019540470981,8.2929449524118e-11,0.00679456082532508,0.407673649519505,6056.42313006629,6.73126102262677e-05,0.00673126102262677,1394.96849155975,23.0328770233145
90,4.39012985726667,1,6.3241317806,2025-07-03 20:00:00,3.75,"cont","control",2025-07-04 01:00:00,2025-07-03,20,14,1.93400192333333,287.15,2250,0.38465,0.00193400192333333,8.2078735480106e-11,0.00672486027443313,0.403491616465988,6056.42313006629,6.66220981923981e-05,0.00666220981923981,1502.48488003565,24.808122678496
90,4.39012985726667,4,5.1795891662,2025-07-03 21:00:00,3.75,"cont","control",2025-07-04 02:00:00,2025-07-03,21,12.8,0.789459308933334,285.95,2250,0.38465,0.000789459308933334,3.36451311228494e-11,0.00275660686525785,0.165396411915471,6056.42313006629,2.73092563652601e-05,0.00273092563652601,1506.81647014572,24.8796432776524
90,4.39012985726667,7,5.8959980736,2025-07-03 21:00:00,3.75,"cont","control",2025-07-04 02:00:00,2025-07-03,21,12.8,1.50586821633333,285.95,2250,0.38465,0.00150586821633333,6.41770044623602e-11,0.00525813885066064,0.315488331039639,6056.42313006629,5.20915273362324e-05,0.00520915273362324,1395.33007255003,23.0388472301927
91,4.58495299326667,1,5.9379051868,2025-07-03 21:00:00,3.79166666666667,"cont","control",2025-07-04 02:00:00,2025-07-03,21,12.8,1.35295219353333,285.95,2250,0.38465,0.00135295219353333,5.76600382556509e-11,0.00472419194106254,0.283451516463752,6056.42313006629,4.68018020498924e-05,0.00468018020498924,1502.82835160212,24.8137938735081
91,4.58495299326667,4,5.6351186768,2025-07-03 22:00:00,3.79166666666667,"cont","control",2025-07-04 03:00:00,2025-07-03,22,11.5,1.05016568353333,284.65,2250,0.38465,0.00105016568353333,4.49603010412414e-11,0.0036836793431361,0.221020760588166,6056.42313006629,3.64936127878745e-05,0.00364936127878745,1507.00967873198,24.8828334211101
91,4.58495299326667,7,6.7633928695,2025-07-03 22:00:00,3.79166666666667,"cont","control",2025-07-04 03:00:00,2025-07-03,22,11.5,2.17843987623333,284.65,2250,0.38465,0.00217843987623333,9.32646287832986e-11,0.00764134088379778,0.458480453027866,6056.42313006629,7.57015226944436e-05,0.00757015226944436,1395.71705694206,23.0452368826942
92,6.23327118146667,1,6.3426795352,2025-07-03 23:00:00,3.83333333333333,"cont","control",2025-07-04 04:00:00,2025-07-03,23,10.7,0.109408353733333,283.85,2250,0.38465,0.000109408353733333,4.69725525187527e-12,0.00038485467712724,0.0230912806276344,6056.42313006629,3.81269276134306e-06,0.000381269276134306,1502.98162300066,24.8163245982487
92,6.23327118146667,4,8.5539621517,2025-07-03 23:00:00,3.83333333333333,"cont","control",2025-07-04 04:00:00,2025-07-03,23,10.7,2.32069097023333,283.85,2250,0.38465,0.00232069097023333,9.96347854248617e-11,0.00816325941836325,0.489795565101795,6056.42313006629,8.08720848235109e-05,0.00808720848235109,1507.36508689482,24.8887017059906
92,6.23327118146667,7,10.204516728,2025-07-03 23:00:00,3.83333333333333,"cont","control",2025-07-04 04:00:00,2025-07-03,23,10.7,3.97124554653333,283.85,2250,0.38465,0.00397124554653333,1.70498443340133e-10,0.0139692479637269,0.838154877823612,6056.42313006629,0.000138391070079418,0.0138391070079418,1396.36537460749,23.0559415123329
94,9.7371224746,1,10.043247783,2025-07-04,3.91666666666667,"cont","control",2025-07-04 05:00:00,2025-07-04,0,10.3,0.3061253084,283.45,2250,0.38465,0.0003061253084,1.31614988541732e-11,0.00107834557000308,0.0647007342001845,6056.42313006629,1.06829943698924e-05,0.00106829943698924,1503.06941501549,24.8177741669618
94,9.7371224746,4,20.45520591,2025-07-04,3.91666666666667,"cont","control",2025-07-04 05:00:00,2025-07-04,0,10.3,10.7180834354,283.45,2250,0.38465,0.0107180834354,4.608114356544e-10,0.0377551201235047,2.26530720741028,6056.42313006629,0.000374033841222961,0.0374033841222961,1510.12018966733,24.9341922985953
94,9.7371224746,7,16.088888023,2025-07-04 01:00:00,3.91666666666667,"cont","control",2025-07-04 06:00:00,2025-07-04,1,9.9,6.3517655484,283.05,2250,0.38465,0.0063517655484,2.73472635557178e-10,0.0224061110620879,1.34436666372528,6056.42313006629,0.000221973702109971,0.0221973702109971,1398.54789614903,23.0919779895518
95,14.0114877786667,1,27.691367619,2025-07-04 01:00:00,3.95833333333333,"cont","control",2025-07-04 06:00:00,2025-07-04,1,9.9,13.6798798403333,283.05,2250,0.38465,0.0136798798403333,5.88981561982216e-10,0.0482563319887864,2.89537991932718,6056.42313006629,0.000478067641105434,0.0478067641105434,1504.54945534226,24.8422116987356
95,14.0114877786667,4,44.184647321,2025-07-04 01:00:00,3.95833333333333,"cont","control",2025-07-04 06:00:00,2025-07-04,1,9.9,30.1731595423333,283.05,2250,0.38465,0.0301731595423333,1.29909289004026e-09,0.106437046305955,6.38622277835728,6056.42313006629,0.0010544545255852,0.10544545255852,1514.44595466022,25.0056167169357
95,14.0114877786667,7,27.683417235,2025-07-04 02:00:00,3.95833333333333,"cont","control",2025-07-04 07:00:00,2025-07-04,2,9.5,13.6719294563333,282.65,2250,0.38465,0.0136719294563333,5.89472290695482e-10,0.0482965382859481,2.89779229715689,6056.42313006629,0.000478465958359347,0.0478465958359347,1400.66897562948,23.1269999725753
